cell,drug,res
ACHN,9933475,0.896126
ACHN,9936746,2.064351
ACHN,9938202,3.864074
ACHN,9943465,4.165066
ACHN,10096043,-2.150374
ACHN,10127622,3.14837
ACHN,10184653,-0.086884
ACHN,10384072,-0.425689
ACHN,10385095,-0.015485
ACHN,10390396,2.067464
ACHN,11152667,-2.380809
ACHN,11178236,-4.091075
ACHN,11228183,3.731437
ACHN,11316960,5.346141
ACHN,11327430,3.53243
ACHN,11364421,0.518561
ACHN,11404337,0.555311
ACHN,11433190,1.698002
ACHN,11455910,0.735725
ACHN,11488320,1.667479
ACHN,11609586,2.799719
ACHN,11624601,5.533646
ACHN,11626560,2.577173
ACHN,11634725,2.62374
ACHN,11640390,3.758748
ACHN,11655119,5.393027
ACHN,11667893,6.082625
ACHN,11707110,-0.128959
ACHN,11719003,0.783812
ACHN,11960529,5.162877
ACHN,11977753,-2.577539
ACHN,16224745,0.523667
ACHN,16241412,4.467346
ACHN,16720766,-0.073015
ACHN,17755052,0.64742
ACHN,23725625,4.329319
ACHN,24180719,2.445936
ACHN,24737642,6.129972
ACHN,24753719,4.861426
ACHN,24771867,1.759753
ACHN,24776445,4.022951
ACHN,24788740,3.636845
ACHN,24821094,2.479905
ACHN,24856436,-1.985317
ACHN,24866313,2.702948
ACHN,24871506,5.326386
ACHN,24958200,5.58561
ACHN,24978538,3.746292
ACHN,25099184,2.17905
ACHN,25124816,4.549905
ACHN,25126798,5.435214
ACHN,25227436,3.041421
ACHN,25227847,5.033634
ACHN,25262965,-0.662743
ACHN,35397514,4.210012
ACHN,42623951,5.773712
ACHN,42642645,0.392124
ACHN,44182295,2.01702
ACHN,44224160,1.737537
ACHN,44450571,4.363031
ACHN,44462758,2.586003
ACHN,44462760,2.948305
ACHN,44631912,3.496673
ACHN,44632017,2.647508
ACHN,44819241,2.255284
ACHN,46236925,-0.521841
ACHN,46843057,2.820215
ACHN,46883536,6.424787
ACHN,46907787,3.317415
ACHN,46926350,-2.711225
ACHN,46926973,4.494255
ACHN,46930998,2.751704
ACHN,46931953,5.200986
ACHN,46943432,3.868298
ACHN,49846579,2.357492
ACHN,49847690,5.944798
ACHN,51000408,3.377358
ACHN,51001932,1.811739
ACHN,51039095,3.517244
ACHN,51042438,3.426556
ACHN,52913813,2.017267
ACHN,52918385,3.723995
ACHN,53469448,2.632748
ACHN,54761306,0.151612
ACHN,56645356,4.560368
ACHN,56649450,4.983088
ACHN,56941241,5.458616
ACHN,56962336,5.634429
ACHN,56962337,2.871956
ACHN,57345410,6.395609
ACHN,57519544,3.862358
ACHN,59472121,1.770936
ACHN,59473233,2.50759
ACHN,60167849,4.919833
ACHN,66577015,1.057998
ACHN,68107965,5.261982
ACHN,68289010,3.752806
ACHN,68947304,4.133995
ACHN,70676303,-0.36034
ACHN,70983932,6.247463
ACHN,71268957,3.700146
ACHN,71271629,4.762432
ACHN,71297207,5.177776
ACHN,71299339,4.350848
ACHN,71496458,0.183629
ACHN,72200024,2.900135
ACHN,73555129,4.641276
ACHN,78209992,0.787548
ACHN,78243717,6.018011
ACHN,91663328,1.937777
ACHN,91668541,3.728014
ACHN,117072552,5.284329
ACHN,118704762,3.89735
CAMA-1,1018,4.402198
CAMA-1,1401,4.306561
CAMA-1,2907,4.76923
CAMA-1,3385,4.991239
CAMA-1,3899,4.808999
CAMA-1,4261,1.978989
CAMA-1,5311,0.819275
CAMA-1,5394,6.428996
CAMA-1,6253,2.29549
CAMA-1,24360,-0.469963
CAMA-1,36314,-3.638879
CAMA-1,41867,-1.06746
CAMA-1,60750,2.511105
CAMA-1,60838,3.822977
CAMA-1,84691,3.988783
CAMA-1,104741,1.200339
CAMA-1,104842,-2.108699
CAMA-1,123631,3.532176
CAMA-1,126565,3.040831
CAMA-1,126941,1.246936
CAMA-1,148124,-5.156066
CAMA-1,156422,4.305678
CAMA-1,176158,5.876537
CAMA-1,176870,3.550515
CAMA-1,208908,4.034991
CAMA-1,216239,1.899362
CAMA-1,216326,4.912722
CAMA-1,227681,5.328824
CAMA-1,387447,-5.576198
CAMA-1,462382,-1.268629
CAMA-1,644241,2.447408
CAMA-1,992586,1.918205
CAMA-1,2155128,1.644317
CAMA-1,2314623,3.652478
CAMA-1,2726824,4.645382
CAMA-1,2733526,2.638605
CAMA-1,2802462,5.430555
CAMA-1,2984337,3.778429
CAMA-1,3062316,3.542911
CAMA-1,5278396,4.376827
CAMA-1,5310940,5.096834
CAMA-1,5311497,-3.481898
CAMA-1,5328940,3.888201
CAMA-1,5330286,3.416447
CAMA-1,5384616,-2.335853
CAMA-1,5460769,5.326885
CAMA-1,5494449,3.855613
CAMA-1,6450551,3.585804
CAMA-1,6505803,1.235117
CAMA-1,6710780,-2.046792
CAMA-1,6914657,-3.397561
CAMA-1,6918289,0.25924
CAMA-1,9825149,3.960051
CAMA-1,9826528,3.161851
CAMA-1,9914412,3.886926
CAMA-1,9926054,4.449283
CAMA-1,9927531,4.137725
CAMA-1,9931953,3.259057
CAMA-1,9933475,1.807389
CAMA-1,9936746,3.541023
CAMA-1,9938202,3.687614
CAMA-1,9943465,3.221251
CAMA-1,10096043,-1.398177
CAMA-1,10127622,4.377968
CAMA-1,10184653,3.211807
CAMA-1,10384072,2.406447
CAMA-1,10385095,-0.136087
CAMA-1,10390396,4.6526
CAMA-1,11152667,2.531047
CAMA-1,11178236,-5.755301
CAMA-1,11228183,2.671177
CAMA-1,11316960,4.452071
CAMA-1,11327430,1.78618
CAMA-1,11364421,2.53319
CAMA-1,11404337,0.916787
CAMA-1,11433190,4.833317
CAMA-1,11455910,-0.228638
CAMA-1,11488320,4.392337
CAMA-1,11609586,4.324309
CAMA-1,11624601,4.727408
CAMA-1,11626560,3.372751
CAMA-1,11634725,3.185989
CAMA-1,11640390,4.74441
CAMA-1,11655119,5.399691
CAMA-1,11667893,5.498552
CAMA-1,11707110,2.32671
CAMA-1,11719003,3.173974
CAMA-1,11960529,4.731821
CAMA-1,11977753,-2.624406
CAMA-1,16095342,2.560024
CAMA-1,16224745,4.063162
CAMA-1,16241412,4.227308
CAMA-1,16720766,4.357529
CAMA-1,17755052,0.470889
CAMA-1,23725625,4.145148
CAMA-1,24180719,4.581982
CAMA-1,24737642,3.870399
CAMA-1,24753719,4.371521
CAMA-1,24771867,3.713292
CAMA-1,24776445,3.607598
CAMA-1,24788740,0.091521
CAMA-1,24821094,5.415492
CAMA-1,24856436,2.335169
CAMA-1,24866313,3.671581
CAMA-1,24871506,4.423429
CAMA-1,24958200,4.825067
CAMA-1,24978538,1.274732
CAMA-1,25099184,4.666601
CAMA-1,25124816,4.091613
CAMA-1,25126798,4.441312
CAMA-1,25227436,-0.027713
CAMA-1,25227847,3.457704
CAMA-1,25262965,-1.008729
CAMA-1,35397514,3.177318
CAMA-1,42623951,4.417154
CAMA-1,42642645,1.987001
CAMA-1,44137675,2.008676
CAMA-1,44182295,3.120898
CAMA-1,44224160,0.600229
CAMA-1,44450571,3.229856
CAMA-1,44462758,4.972921
CAMA-1,44462760,4.344292
CAMA-1,44631912,3.882205
CAMA-1,44632017,2.184983
CAMA-1,44819241,4.114297
CAMA-1,46236925,-0.414634
CAMA-1,46843057,-1.045668
CAMA-1,46883536,5.095503
CAMA-1,46907787,2.808222
CAMA-1,46926350,-1.807301
CAMA-1,46926973,3.366705
CAMA-1,46930998,1.180192
CAMA-1,46931953,5.156907
CAMA-1,46943432,3.869021
CAMA-1,49846579,2.265831
CAMA-1,49847690,0.749665
CAMA-1,51000408,4.970266
CAMA-1,51001932,2.295092
CAMA-1,51039095,2.733936
CAMA-1,51042438,0.169893
CAMA-1,51371303,3.179248
CAMA-1,52913813,0.494365
CAMA-1,52918385,2.820336
CAMA-1,53469448,3.468526
CAMA-1,54761306,2.149563
CAMA-1,56645356,3.690625
CAMA-1,56649450,4.31
CAMA-1,56941241,2.723365
CAMA-1,56962336,4.324369
CAMA-1,56962337,1.869408
CAMA-1,57345410,4.790854
CAMA-1,57519544,3.031829
CAMA-1,59472121,3.492769
CAMA-1,59473233,3.590073
CAMA-1,60167849,3.990521
CAMA-1,66577015,1.183887
CAMA-1,68107965,3.843108
CAMA-1,68289010,3.127909
CAMA-1,68947304,4.488739
CAMA-1,70676303,-0.717064
CAMA-1,70983932,5.415623
CAMA-1,71268957,2.105293
CAMA-1,71271629,5.17203
CAMA-1,71297207,3.691675
CAMA-1,71299339,3.453786
CAMA-1,71496458,1.681919
CAMA-1,72200024,5.351908
CAMA-1,73555129,5.311926
CAMA-1,78209992,2.783362
CAMA-1,78243717,4.593847
CAMA-1,91663328,3.182945
CAMA-1,91668541,3.547428
CAMA-1,117072552,5.263454
CAMA-1,118704762,5.490829
DBTRG-05MG,1018,7.174322
DBTRG-05MG,1401,5.879119
DBTRG-05MG,2907,7.499617
DBTRG-05MG,3385,9.43428
DBTRG-05MG,3899,6.416244
DBTRG-05MG,4261,5.658952
DBTRG-05MG,5311,4.47984
DBTRG-05MG,5394,9.354906
DBTRG-05MG,6253,3.74466
DBTRG-05MG,24360,-0.393951
DBTRG-05MG,36314,0.889184
DBTRG-05MG,41867,-0.840894
DBTRG-05MG,60750,2.255364
DBTRG-05MG,60838,4.380784
DBTRG-05MG,84691,7.039862
DBTRG-05MG,104741,4.563408
DBTRG-05MG,104842,-1.221632
DBTRG-05MG,123631,5.665038
DBTRG-05MG,126565,1.097649
DBTRG-05MG,126941,-0.925988
DBTRG-05MG,148124,-1.050493
DBTRG-05MG,156422,7.349029
DBTRG-05MG,176158,6.678628
DBTRG-05MG,176870,3.601212
DBTRG-05MG,208908,7.279263
DBTRG-05MG,216239,4.6687
DBTRG-05MG,216326,7.557138
DBTRG-05MG,227681,7.83162
DBTRG-05MG,387447,-3.357907
DBTRG-05MG,462382,-0.811727
DBTRG-05MG,644241,5.610137
DBTRG-05MG,992586,4.917423
DBTRG-05MG,2155128,4.92036
DBTRG-05MG,2314623,7.507687
DBTRG-05MG,2726824,5.652267
DBTRG-05MG,2733526,5.355784
DBTRG-05MG,2802462,6.861849
DBTRG-05MG,2984337,4.096174
DBTRG-05MG,3062316,2.887667
DBTRG-05MG,5278396,7.479644
DBTRG-05MG,5310940,7.260872
DBTRG-05MG,5311497,-1.638143
DBTRG-05MG,5328940,4.45199
DBTRG-05MG,5330286,6.735491
DBTRG-05MG,5384616,1.284101
DBTRG-05MG,5460769,4.9526
DBTRG-05MG,6450551,6.662512
DBTRG-05MG,6505803,0.40334
DBTRG-05MG,6710780,-1.028454
DBTRG-05MG,6918289,5.401247
DBTRG-05MG,9825149,5.838576
DBTRG-05MG,9826528,1.375368
DBTRG-05MG,9914412,4.692694
DBTRG-05MG,9926054,6.609778
DBTRG-05MG,9927531,7.604332
DBTRG-05MG,9931953,5.872158
DBTRG-05MG,9933475,4.328397
DBTRG-05MG,9936746,5.634659
DBTRG-05MG,9938202,6.374479
DBTRG-05MG,9943465,4.672195
DBTRG-05MG,10096043,-0.22947
DBTRG-05MG,10127622,3.187154
DBTRG-05MG,10184653,3.7291
DBTRG-05MG,10384072,5.485879
DBTRG-05MG,10385095,2.560241
DBTRG-05MG,10390396,2.279326
DBTRG-05MG,11152667,2.078354
DBTRG-05MG,11178236,-4.2601
DBTRG-05MG,11228183,1.321591
DBTRG-05MG,11316960,5.684269
DBTRG-05MG,11327430,6.35634
DBTRG-05MG,11364421,2.862336
DBTRG-05MG,11404337,1.545004
DBTRG-05MG,11433190,5.334906
DBTRG-05MG,11488320,6.877201
DBTRG-05MG,11609586,7.172259
DBTRG-05MG,11624601,7.087889
DBTRG-05MG,11626560,6.901264
DBTRG-05MG,11634725,4.901594
DBTRG-05MG,11640390,6.850403
DBTRG-05MG,11655119,6.38567
DBTRG-05MG,11667893,7.530316
DBTRG-05MG,11707110,0.6501
DBTRG-05MG,11719003,2.454844
DBTRG-05MG,11960529,7.371206
DBTRG-05MG,11977753,1.887766
DBTRG-05MG,16224745,5.761891
DBTRG-05MG,16241412,4.524839
DBTRG-05MG,16720766,2.639043
DBTRG-05MG,17755052,4.655476
DBTRG-05MG,23725625,6.206197
DBTRG-05MG,24180719,3.088597
DBTRG-05MG,24737642,6.734206
DBTRG-05MG,24753719,7.321905
DBTRG-05MG,24771867,3.754115
DBTRG-05MG,24776445,7.703832
DBTRG-05MG,24788740,4.736973
DBTRG-05MG,24821094,7.237313
DBTRG-05MG,24856436,3.510517
DBTRG-05MG,24866313,2.834046
DBTRG-05MG,24871506,5.674462
DBTRG-05MG,24958200,7.005634
DBTRG-05MG,24978538,1.736668
DBTRG-05MG,25099184,3.108302
DBTRG-05MG,25124816,6.737843
DBTRG-05MG,25126798,6.696697
DBTRG-05MG,25227436,3.803634
DBTRG-05MG,25227847,7.281077
DBTRG-05MG,25262965,2.251736
DBTRG-05MG,35397514,7.099725
DBTRG-05MG,42623951,7.373174
DBTRG-05MG,42642645,3.515213
DBTRG-05MG,44182295,2.900087
DBTRG-05MG,44224160,5.230174
DBTRG-05MG,44450571,6.950347
DBTRG-05MG,44462758,6.127343
DBTRG-05MG,44462760,1.811461
DBTRG-05MG,44631912,5.451646
DBTRG-05MG,44632017,3.638419
DBTRG-05MG,44819241,4.228794
DBTRG-05MG,46236925,0.763409
DBTRG-05MG,46843057,3.570187
DBTRG-05MG,46883536,6.129358
DBTRG-05MG,46907787,5.167362
DBTRG-05MG,46926350,0.034559
DBTRG-05MG,46926973,5.985464
DBTRG-05MG,46930998,6.076723
DBTRG-05MG,46931953,5.758482
DBTRG-05MG,46943432,6.895612
DBTRG-05MG,49846579,2.360051
DBTRG-05MG,49847690,6.686271
DBTRG-05MG,51000408,5.651556
DBTRG-05MG,51001932,4.807494
DBTRG-05MG,51039095,3.230717
DBTRG-05MG,51042438,5.0453
DBTRG-05MG,52913813,3.750487
DBTRG-05MG,52918385,8.298555
DBTRG-05MG,53469448,6.050287
DBTRG-05MG,54761306,4.418954
DBTRG-05MG,56645356,5.607772
DBTRG-05MG,56649450,6.809776
DBTRG-05MG,56941241,6.529594
DBTRG-05MG,56962336,6.977933
DBTRG-05MG,56962337,3.611073
DBTRG-05MG,57345410,8.266946
DBTRG-05MG,57519544,6.559839
DBTRG-05MG,59472121,6.664354
DBTRG-05MG,59473233,4.418662
DBTRG-05MG,60167849,7.175235
DBTRG-05MG,66577015,1.818078
DBTRG-05MG,68107965,7.464131
DBTRG-05MG,68289010,3.407856
DBTRG-05MG,68947304,6.546247
DBTRG-05MG,70676303,2.385176
DBTRG-05MG,70983932,7.532509
DBTRG-05MG,71268957,5.068556
DBTRG-05MG,71271629,7.159095
DBTRG-05MG,71297207,3.641951
DBTRG-05MG,71299339,5.968648
DBTRG-05MG,71496458,3.168035
DBTRG-05MG,72200024,6.9059
DBTRG-05MG,73555129,7.971084
DBTRG-05MG,78209992,3.995534
DBTRG-05MG,78243717,7.696799
DBTRG-05MG,91663328,3.575273
DBTRG-05MG,91668541,6.993466
DBTRG-05MG,117072552,6.810626
DBTRG-05MG,118704762,6.304122
JiyoyeP-2003,1018,3.698707
JiyoyeP-2003,1401,4.002811
JiyoyeP-2003,2907,4.096074
JiyoyeP-2003,3385,2.895877
JiyoyeP-2003,3899,2.988352
JiyoyeP-2003,4261,1.402765
JiyoyeP-2003,5311,0.423176
JiyoyeP-2003,5394,4.370378
JiyoyeP-2003,6253,0.205607
JiyoyeP-2003,24360,-3.57828
JiyoyeP-2003,36314,-5.160582
JiyoyeP-2003,41867,-3.280713
JiyoyeP-2003,60750,-4.167188
JiyoyeP-2003,60838,0.776316
JiyoyeP-2003,84691,1.937898
JiyoyeP-2003,104741,2.608418
JiyoyeP-2003,104842,-4.54933
JiyoyeP-2003,123631,3.018687
JiyoyeP-2003,126565,-2.337085
JiyoyeP-2003,126941,-4.0861
JiyoyeP-2003,148124,-5.76134
JiyoyeP-2003,156422,4.788378
JiyoyeP-2003,176158,4.94233
JiyoyeP-2003,176870,0.305254
JiyoyeP-2003,208908,2.868776
JiyoyeP-2003,216239,1.003622
JiyoyeP-2003,216326,3.009764
JiyoyeP-2003,227681,1.960813
JiyoyeP-2003,387447,-5.675585
JiyoyeP-2003,462382,-1.064621
JiyoyeP-2003,644241,1.837779
JiyoyeP-2003,992586,2.412476
JiyoyeP-2003,2155128,1.424854
JiyoyeP-2003,2314623,4.934099
JiyoyeP-2003,2726824,3.858241
JiyoyeP-2003,2733526,1.617402
JiyoyeP-2003,2802462,4.933555
JiyoyeP-2003,2984337,4.491591
JiyoyeP-2003,3062316,-0.09105
JiyoyeP-2003,5278396,4.943427
JiyoyeP-2003,5310940,2.21547
JiyoyeP-2003,5311497,-5.27893
JiyoyeP-2003,5328940,0.942731
JiyoyeP-2003,5330286,0.367207
JiyoyeP-2003,5384616,-6.705504
JiyoyeP-2003,5460769,0.812766
JiyoyeP-2003,6450551,1.923126
JiyoyeP-2003,6505803,-0.36242
JiyoyeP-2003,6710780,-6.697553
JiyoyeP-2003,9825149,1.773722
JiyoyeP-2003,9826528,2.907714
JiyoyeP-2003,9914412,2.94974
JiyoyeP-2003,9926054,1.916033
JiyoyeP-2003,9931953,4.221095
JiyoyeP-2003,9933475,1.268623
JiyoyeP-2003,9936746,-0.429115
JiyoyeP-2003,9938202,3.715307
JiyoyeP-2003,9943465,2.379513
JiyoyeP-2003,10096043,-4.29098
JiyoyeP-2003,10127622,4.724139
JiyoyeP-2003,10184653,0.350916
JiyoyeP-2003,10384072,0.151444
JiyoyeP-2003,10385095,-0.881813
JiyoyeP-2003,10390396,1.04162
JiyoyeP-2003,11152667,-1.647897
JiyoyeP-2003,11178236,-5.594023
JiyoyeP-2003,11228183,1.043556
JiyoyeP-2003,11316960,4.233461
JiyoyeP-2003,11327430,2.371979
JiyoyeP-2003,11364421,-3.745713
JiyoyeP-2003,11404337,-0.738373
JiyoyeP-2003,11433190,3.432957
JiyoyeP-2003,11488320,2.383854
JiyoyeP-2003,11609586,3.030463
JiyoyeP-2003,11624601,4.873123
JiyoyeP-2003,11626560,1.690937
JiyoyeP-2003,11634725,3.930361
JiyoyeP-2003,11640390,3.786916
JiyoyeP-2003,11655119,4.943427
JiyoyeP-2003,11667893,3.737426
JiyoyeP-2003,11707110,1.760278
JiyoyeP-2003,11719003,1.645632
JiyoyeP-2003,11960529,4.325508
JiyoyeP-2003,11977753,-4.600671
JiyoyeP-2003,16241412,2.228763
JiyoyeP-2003,16720766,-2.368988
JiyoyeP-2003,17755052,0.056297
JiyoyeP-2003,23725625,3.611992
JiyoyeP-2003,24180719,4.359658
JiyoyeP-2003,24737642,4.362283
JiyoyeP-2003,24753719,2.119692
JiyoyeP-2003,24771867,0.032077
JiyoyeP-2003,24776445,4.53253
JiyoyeP-2003,24788740,2.077454
JiyoyeP-2003,24821094,2.702967
JiyoyeP-2003,24856436,-0.728278
JiyoyeP-2003,24866313,2.788006
JiyoyeP-2003,24871506,2.601923
JiyoyeP-2003,24958200,2.993461
JiyoyeP-2003,24978538,2.448956
JiyoyeP-2003,25099184,0.104682
JiyoyeP-2003,25124816,3.057022
JiyoyeP-2003,25126798,2.402427
JiyoyeP-2003,25227436,0.913116
JiyoyeP-2003,25262965,-2.389178
JiyoyeP-2003,35397514,4.764603
JiyoyeP-2003,42623951,4.728526
JiyoyeP-2003,44182295,4.352956
JiyoyeP-2003,44224160,4.181462
JiyoyeP-2003,44450571,1.799531
JiyoyeP-2003,44462758,1.461226
JiyoyeP-2003,44631912,2.253155
JiyoyeP-2003,44632017,0.399442
JiyoyeP-2003,44819241,1.867884
JiyoyeP-2003,46236925,-2.146269
JiyoyeP-2003,46843057,1.142837
JiyoyeP-2003,46883536,3.968579
JiyoyeP-2003,46907787,-1.546743
JiyoyeP-2003,46926350,-2.841646
JiyoyeP-2003,46926973,3.85713
JiyoyeP-2003,46930998,1.196881
JiyoyeP-2003,46931953,2.853756
JiyoyeP-2003,46943432,0.736845
JiyoyeP-2003,49846579,1.513984
JiyoyeP-2003,49847690,0.929648
JiyoyeP-2003,51000408,2.98337
JiyoyeP-2003,51001932,1.196111
JiyoyeP-2003,51039095,0.87792
JiyoyeP-2003,51042438,2.118805
JiyoyeP-2003,52913813,1.173462
JiyoyeP-2003,52918385,2.161637
JiyoyeP-2003,53469448,3.424043
JiyoyeP-2003,54761306,-0.390839
JiyoyeP-2003,56645356,4.888641
JiyoyeP-2003,56649450,3.90322
JiyoyeP-2003,56941241,1.520846
JiyoyeP-2003,56962336,2.998843
JiyoyeP-2003,56962337,1.932227
JiyoyeP-2003,57345410,5.125727
JiyoyeP-2003,57519544,2.653945
JiyoyeP-2003,59472121,2.954661
JiyoyeP-2003,59473233,1.69174
JiyoyeP-2003,60167849,4.158767
JiyoyeP-2003,66577015,0.000147
JiyoyeP-2003,68107965,2.689018
JiyoyeP-2003,68289010,0.856589
JiyoyeP-2003,70676303,-1.109448
JiyoyeP-2003,70983932,4.868481
JiyoyeP-2003,71268957,1.377764
JiyoyeP-2003,71271629,2.307837
JiyoyeP-2003,71297207,3.771913
JiyoyeP-2003,71299339,3.131701
JiyoyeP-2003,71496458,1.178319
JiyoyeP-2003,72200024,3.505378
JiyoyeP-2003,73555129,3.037461
JiyoyeP-2003,78209992,2.67051
JiyoyeP-2003,78243717,3.76347
JiyoyeP-2003,91663328,2.039963
JiyoyeP-2003,91668541,1.922649
JiyoyeP-2003,117072552,4.072497
JiyoyeP-2003,118704762,4.311082
KOPN-8,1018,4.12845
KOPN-8,1401,2.391788
KOPN-8,2907,3.370194
KOPN-8,3385,2.440509
KOPN-8,3899,4.085113
KOPN-8,4261,-0.213421
KOPN-8,5311,0.125529
KOPN-8,5394,4.086132
KOPN-8,6253,-3.383841
KOPN-8,24360,-4.931236
KOPN-8,36314,-4.634929
KOPN-8,41867,-4.457142
KOPN-8,60750,-6.336669
KOPN-8,60838,-0.241549
KOPN-8,84691,0.373018
KOPN-8,104741,2.935717
KOPN-8,104842,-6.535948
KOPN-8,123631,3.225476
KOPN-8,126565,-2.39727
KOPN-8,148124,-6.13676
KOPN-8,156422,4.816428
KOPN-8,176158,3.894196
KOPN-8,176870,0.841448
KOPN-8,208908,1.992338
KOPN-8,216239,1.21779
KOPN-8,216326,3.541513
KOPN-8,227681,1.565045
KOPN-8,387447,-5.725382
KOPN-8,462382,-1.553107
KOPN-8,644241,1.626602
KOPN-8,992586,1.944586
KOPN-8,2155128,2.244669
KOPN-8,2314623,4.838654
KOPN-8,2726824,4.00754
KOPN-8,2733526,2.669714
KOPN-8,2802462,4.838654
KOPN-8,2984337,3.273254
KOPN-8,3062316,2.039611
KOPN-8,5278396,2.817777
KOPN-8,5310940,-0.11684
KOPN-8,5311497,-4.976678
KOPN-8,5328940,0.613144
KOPN-8,5330286,0.695424
KOPN-8,5384616,-2.069346
KOPN-8,5460769,1.212764
KOPN-8,6450551,0.984284
KOPN-8,6505803,-2.186373
KOPN-8,6710780,-5.925066
KOPN-8,6918289,-0.514636
KOPN-8,9825149,1.966926
KOPN-8,9826528,-1.703875
KOPN-8,9914412,0.501774
KOPN-8,9926054,2.548595
KOPN-8,9927531,3.037345
KOPN-8,9931953,2.021752
KOPN-8,9933475,1.727722
KOPN-8,9936746,-0.467193
KOPN-8,9938202,2.790012
KOPN-8,9943465,2.993241
KOPN-8,10096043,-4.539685
KOPN-8,10127622,2.091904
KOPN-8,10184653,0.682099
KOPN-8,10384072,0.493096
KOPN-8,10385095,-1.050796
KOPN-8,10390396,1.83159
KOPN-8,11152667,-1.681312
KOPN-8,11178236,-5.768717
KOPN-8,11228183,-2.635469
KOPN-8,11316960,4.145507
KOPN-8,11327430,1.777468
KOPN-8,11364421,-3.345494
KOPN-8,11404337,-1.448558
KOPN-8,11433190,1.924483
KOPN-8,11488320,2.456278
KOPN-8,11609586,2.345001
KOPN-8,11624601,3.100796
KOPN-8,11626560,0.93361
KOPN-8,11634725,1.411088
KOPN-8,11640390,3.247694
KOPN-8,11655119,4.838654
KOPN-8,11667893,4.074724
KOPN-8,11707110,-2.211506
KOPN-8,11719003,1.252147
KOPN-8,11960529,4.050905
KOPN-8,11977753,-2.459918
KOPN-8,16224745,1.63206
KOPN-8,16241412,1.276595
KOPN-8,16720766,-1.48537
KOPN-8,17755052,1.706528
KOPN-8,23725625,1.09218
KOPN-8,24180719,3.649302
KOPN-8,24753719,1.272982
KOPN-8,24771867,-2.770057
KOPN-8,24776445,3.770246
KOPN-8,24788740,3.603785
KOPN-8,24821094,4.837078
KOPN-8,24856436,-0.751713
KOPN-8,24866313,1.374511
KOPN-8,24871506,3.335501
KOPN-8,24958200,0.678389
KOPN-8,24978538,-1.773717
KOPN-8,25099184,-0.503621
KOPN-8,25124816,2.876618
KOPN-8,25126798,4.417657
KOPN-8,25227436,1.874753
KOPN-8,25227847,2.255388
KOPN-8,25262965,-0.070049
KOPN-8,35397514,4.371319
KOPN-8,42623951,4.524558
KOPN-8,42642645,-0.441184
KOPN-8,44182295,1.079792
KOPN-8,44224160,3.523477
KOPN-8,44450571,0.984193
KOPN-8,44462758,2.969286
KOPN-8,44462760,3.37872
KOPN-8,44631912,2.206477
KOPN-8,44632017,-0.105032
KOPN-8,44819241,-2.802334
KOPN-8,46236925,-2.084475
KOPN-8,46843057,2.08906
KOPN-8,46883536,3.45888
KOPN-8,46907787,-0.746316
KOPN-8,46926350,-3.418358
KOPN-8,46926973,3.394483
KOPN-8,46930998,2.138726
KOPN-8,46931953,1.987303
KOPN-8,46943432,0.530174
KOPN-8,49846579,-3.16279
KOPN-8,49847690,0.264667
KOPN-8,51000408,0.908742
KOPN-8,51001932,2.317678
KOPN-8,51039095,0.831681
KOPN-8,51042438,2.39238
KOPN-8,52913813,2.336389
KOPN-8,52918385,1.604017
KOPN-8,53469448,2.428068
KOPN-8,54761306,-0.947753
KOPN-8,56645356,3.710832
KOPN-8,56649450,2.638307
KOPN-8,56941241,3.004255
KOPN-8,56962336,3.133432
KOPN-8,56962337,1.619678
KOPN-8,57345410,4.33293
KOPN-8,57519544,2.917518
KOPN-8,59472121,0.228216
KOPN-8,59473233,1.968108
KOPN-8,60167849,3.753137
KOPN-8,66577015,0.297
KOPN-8,68107965,2.527671
KOPN-8,68289010,0.349562
KOPN-8,68947304,3.707675
KOPN-8,70676303,0.218496
KOPN-8,70983932,4.072493
KOPN-8,71268957,0.824976
KOPN-8,71271629,2.233324
KOPN-8,71297207,1.541969
KOPN-8,71299339,2.689503
KOPN-8,71496458,1.690225
KOPN-8,72200024,2.622176
KOPN-8,73555129,2.670306
KOPN-8,78209992,2.350571
KOPN-8,78243717,4.322733
KOPN-8,91663328,1.549211
KOPN-8,91668541,2.769028
KOPN-8,117072552,3.649169
KOPN-8,118704762,4.560038
MEL-JUSO,1018,5.593316
MEL-JUSO,1401,4.476655
MEL-JUSO,2907,5.805988
MEL-JUSO,3385,4.999858
MEL-JUSO,3899,6.0812
MEL-JUSO,4261,2.080472
MEL-JUSO,5311,2.439555
MEL-JUSO,5394,5.764661
MEL-JUSO,6253,2.305201
MEL-JUSO,24360,-0.742579
MEL-JUSO,36314,-1.147198
MEL-JUSO,41867,-0.584429
MEL-JUSO,60750,1.705475
MEL-JUSO,60838,4.627949
MEL-JUSO,84691,3.761015
MEL-JUSO,104741,3.442544
MEL-JUSO,104842,-3.256201
MEL-JUSO,123631,4.126488
MEL-JUSO,126565,0.60864
MEL-JUSO,126941,-2.246249
MEL-JUSO,148124,-2.55302
MEL-JUSO,156422,5.263043
MEL-JUSO,176158,5.530861
MEL-JUSO,176870,4.174587
MEL-JUSO,208908,4.093779
MEL-JUSO,216239,2.845241
MEL-JUSO,216326,5.44141
MEL-JUSO,227681,5.573811
MEL-JUSO,387447,-4.030997
MEL-JUSO,462382,-0.758633
MEL-JUSO,644241,3.66336
MEL-JUSO,992586,3.055828
