cell,drug,res
TCGA-GN-A4U9,460612,1.0
TCGA-XD-AAUI,60750,0.0
TCGA-2G-AAH4,5360373,1.0
TCGA-2G-AAH4,5460033,1.0
TCGA-2G-AAH4,36462,1.0
TCGA-NG-A4VW,5460033,1.0
TCGA-NG-A4VW,2907,1.0
TCGA-NG-A4VW,31703,1.0
TCGA-K1-A42X,31703,0.0
TCGA-MZ-A6I9,10339178,0.0
TCGA-MZ-A6I9,5460033,1.0
TCGA-MZ-A6I9,148124,0.0
TCGA-MZ-A6I9,6918736,0.0
TCGA-NC-A5HR,10339178,1.0
TCGA-NC-A5HR,5311497,1.0
TCGA-05-4390,5460033,1.0
TCGA-05-4390,5311497,1.0
TCGA-UB-A7MA,5460033,0.0
TCGA-UB-A7MA,60750,0.0
TCGA-VQ-A91V,5460033,0.0
TCGA-VQ-A91V,3385,0.0
TCGA-ND-A4WC,10339178,1.0
TCGA-AC-A3W5,2907,1.0
TCGA-AC-A3W5,148124,1.0
TCGA-HZ-7924,60750,1.0
TCGA-2G-AAGS,5360373,1.0
TCGA-2G-AAGS,5460033,1.0
TCGA-2G-AAGS,36462,1.0
TCGA-S9-A6U8,2578,0.0
TCGA-FG-A711,10339178,0.0
TCGA-FG-A711,36462,0.0
TCGA-FG-A711,3657,0.0
TCGA-FG-A711,5291,0.0
TCGA-FG-A711,3950,0.0
TCGA-FG-A711,5394,0.0
TCGA-AJ-A23N,10339178,0.0
TCGA-AJ-A23N,36314,0.0
TCGA-50-5066,10339178,0.0
TCGA-50-5066,36314,0.0
TCGA-FB-AAPP,60953,0.0
TCGA-FB-AAPP,60750,0.0
TCGA-FP-7916,60953,0.0
TCGA-58-A46J,10339178,1.0
TCGA-58-A46J,5311497,1.0
TCGA-3A-A9IZ,60750,0.0
TCGA-HU-8243,3385,1.0
TCGA-FD-A62S,10339178,0.0
TCGA-FD-A62S,60750,0.0
TCGA-34-5240,5460033,0.0
TCGA-34-5240,148124,0.0
TCGA-HU-A4GN,5746,0.0
TCGA-IB-A5SP,60750,0.0
TCGA-N6-A4VE,10339178,0.0
TCGA-N6-A4VE,36314,0.0
TCGA-YU-AA61,5360373,1.0
TCGA-FP-8211,60953,1.0
TCGA-FP-8211,9887053,1.0
TCGA-BR-8373,36462,1.0
TCGA-BR-8373,3385,1.0
TCGA-BR-8373,135403648,1.0
TCGA-P3-A5Q6,5460033,1.0
TCGA-A2-A3XX,2907,1.0
TCGA-A2-A3XX,31703,1.0
TCGA-A2-A3XX,36314,1.0
TCGA-CN-6998,5460033,0.0
TCGA-YL-A8HK,2375,1.0
TCGA-64-5815,10339178,1.0
TCGA-64-5815,60750,1.0
TCGA-64-5815,135410875,1.0
TCGA-IR-A3LL,5460033,1.0
TCGA-LL-A441,2907,1.0
TCGA-LL-A441,148124,1.0
TCGA-XF-A9SH,148124,0.0
TCGA-XF-A9SH,31703,0.0
TCGA-XF-A9SH,17755248,0.0
TCGA-XF-A9SH,446541,0.0
TCGA-05-4427,5460033,1.0
TCGA-05-4427,5311497,1.0
TCGA-G9-A9S0,2375,0.0
TCGA-G9-A9S0,9854073,0.0
TCGA-G9-A9S0,148124,0.0
TCGA-G9-A9S0,5311128,0.0
TCGA-QH-A6CS,5394,0.0
TCGA-S3-A6ZH,2907,1.0
TCGA-S3-A6ZH,31703,1.0
TCGA-NC-A5HG,5460033,1.0
TCGA-NC-A5HG,5311497,1.0
TCGA-A7-A5ZV,2907,1.0
TCGA-A7-A5ZV,31703,1.0
TCGA-A7-A5ZV,36314,1.0
TCGA-AG-3593,3385,1.0
TCGA-SH-A9CU,5460033,1.0
TCGA-SH-A9CU,135410875,1.0
TCGA-N5-A4RU,5460033,1.0
TCGA-F2-7273,60953,0.0
TCGA-F2-7273,60750,0.0
TCGA-QK-A6IH,3385,0.0
TCGA-QK-A6IH,36314,0.0
TCGA-HR-A2OH,135398738,0.0
TCGA-DX-A7EQ,5460033,0.0
TCGA-DX-A7EQ,135398738,0.0
TCGA-DX-A7EQ,31703,0.0
TCGA-DX-A7EQ,216239,0.0
TCGA-DX-A7EQ,5311,0.0
TCGA-LD-A7W5,148124,0.0
TCGA-86-8278,5460033,0.0
TCGA-86-8278,36462,0.0
TCGA-86-8278,123631,0.0
TCGA-VQ-A91Q,3385,1.0
TCGA-G2-A2EK,5460033,0.0
TCGA-G2-A2EK,31703,0.0
TCGA-G2-A2EK,126941,0.0
TCGA-G2-A2EK,13342,0.0
TCGA-NG-A4VU,446541,0.0
TCGA-NG-A4VU,36314,0.0
TCGA-X6-A7WC,60750,0.0
TCGA-FV-A3I0,60750,0.0
TCGA-A2-A3XZ,10339178,1.0
TCGA-A2-A3XZ,148124,1.0
TCGA-S9-A6TS,2578,0.0
TCGA-S9-A6TS,5394,0.0
TCGA-A7-A4SF,10339178,1.0
TCGA-A7-A4SF,148124,1.0
TCGA-96-A4JK,5460033,1.0
TCGA-96-A4JK,60750,1.0
TCGA-B0-5094,6918289,0.0
TCGA-2G-AAGG,5360373,1.0
TCGA-2G-AAGG,5460033,1.0
TCGA-2G-AAGG,36462,1.0
TCGA-E9-A226,4674,1.0
TCGA-X9-A973,135398738,0.0
TCGA-X9-A973,31703,0.0
TCGA-IB-A7LX,3385,0.0
TCGA-IB-A7LX,60750,0.0
TCGA-IB-A7LX,60838,0.0
TCGA-IB-A7LX,135403648,0.0
TCGA-IB-A7LX,9887053,0.0
TCGA-50-5941,5460033,1.0
TCGA-50-5941,148124,1.0
TCGA-NC-A5HK,5460033,1.0
TCGA-NC-A5HK,5311497,1.0
TCGA-2G-AAGP,5360373,1.0
TCGA-2G-AAGP,5460033,1.0
TCGA-2G-AAGP,36462,1.0
TCGA-58-8387,5460033,1.0
TCGA-58-8387,5311497,1.0
TCGA-N5-A59E,10339178,1.0
TCGA-N5-A59E,36314,1.0
TCGA-MY-A913,5460033,1.0
TCGA-86-8075,5460033,1.0
TCGA-86-8075,36462,1.0
TCGA-E1-A7YW,36462,0.0
TCGA-E1-A7YW,60838,0.0
TCGA-E1-A7YW,3950,0.0
TCGA-E1-A7YW,5394,0.0
TCGA-LB-A9Q5,60750,0.0
TCGA-LB-A9Q5,36314,0.0
TCGA-QK-A6IG,10339178,0.0
TCGA-QK-A6IG,36314,0.0
TCGA-NC-A5HP,5460033,0.0
TCGA-NC-A5HP,148124,0.0
TCGA-NC-A5HP,60750,0.0
TCGA-NC-A5HP,5311497,0.0
TCGA-IB-7645,10339178,0.0
TCGA-IB-7645,60750,0.0
TCGA-IB-7645,9887053,0.0
TCGA-GD-A3OS,148124,0.0
TCGA-DU-8162,5394,0.0
TCGA-HW-A5KL,5394,0.0
TCGA-2E-A9G8,10339178,1.0
TCGA-2E-A9G8,36314,1.0
TCGA-HU-A4GJ,60953,0.0
TCGA-HU-A4GJ,5460033,0.0
TCGA-HU-A4GJ,54715158,0.0
TCGA-VQ-AA68,3385,1.0
TCGA-E9-A1NE,2907,1.0
TCGA-E9-A1NE,31703,1.0
TCGA-E9-A1NE,3385,1.0
TCGA-90-6837,5460033,1.0
TCGA-90-6837,148124,1.0
TCGA-90-6837,60750,1.0
TCGA-AJ-A2QM,10339178,1.0
TCGA-AJ-A2QM,36314,1.0
TCGA-CH-5741,657181,1.0
TCGA-EE-A29C,44462760,0.0
TCGA-EE-A29C,11707110,0.0
TCGA-F4-6805,60953,1.0
TCGA-NC-A5HI,5311497,1.0
TCGA-CG-4305,5460033,1.0
TCGA-CG-4305,3385,1.0
TCGA-CG-4305,135403648,1.0
TCGA-VP-A87D,2375,1.0
TCGA-VP-A87D,148124,1.0
TCGA-VP-A87D,657181,1.0
TCGA-2G-AAF8,5460033,1.0
TCGA-2G-AAF8,36462,1.0
TCGA-E9-A1NC,2907,1.0
TCGA-E9-A1NC,31703,1.0
TCGA-E9-A1NC,3385,1.0
TCGA-E9-A1NC,2733526,1.0
TCGA-N5-A4RS,5460033,1.0
TCGA-Z5-AAPL,2907,1.0
TCGA-Z5-AAPL,31703,1.0
TCGA-Z5-AAPL,3385,1.0
TCGA-BT-A42E,10339178,1.0
TCGA-BT-A42E,60750,1.0
TCGA-ZM-AA05,5360373,1.0
TCGA-ZM-AA05,5460033,1.0
TCGA-ZM-AA05,36462,1.0
TCGA-05-4398,10339178,1.0
TCGA-05-4398,36462,1.0
TCGA-HB-A43Z,148124,1.0
TCGA-HB-A43Z,31703,1.0
TCGA-HB-A43Z,60750,1.0
TCGA-AA-3976,3385,1.0
TCGA-AA-3976,135403648,1.0
TCGA-AA-3976,9887053,1.0
TCGA-A6-A565,3385,0.0
TCGA-A6-A565,135403648,0.0
TCGA-A6-A565,9887053,0.0
TCGA-KT-A74X,5394,0.0
TCGA-DH-A66D,5394,0.0
TCGA-DH-A7UT,5394,0.0
TCGA-YL-A8SB,2375,1.0
TCGA-YL-A8SB,657181,1.0
TCGA-YY-A8LH,60953,1.0
TCGA-BR-8297,36462,0.0
TCGA-BR-8297,3385,0.0
TCGA-BR-8297,135403648,0.0
TCGA-FP-A4BE,3385,1.0
TCGA-CG-4460,60953,1.0
TCGA-CG-4460,5460033,1.0
TCGA-CG-4460,3385,1.0
TCGA-CG-4460,135403648,1.0
TCGA-A5-A1OH,10339178,1.0
TCGA-P3-A6T6,36314,0.0
TCGA-CD-A487,60953,1.0
TCGA-CD-A487,5460033,1.0
TCGA-CD-A487,41867,1.0
TCGA-AY-A8YK,3385,1.0
TCGA-AY-A8YK,9887053,1.0
TCGA-XE-AAOJ,5360373,1.0
TCGA-XE-AAOJ,5460033,1.0
TCGA-XE-AAOJ,36462,1.0
TCGA-YU-AA4L,5360373,0.0
TCGA-QS-A8F1,10339178,0.0
TCGA-QS-A8F1,36314,0.0
TCGA-CN-A49A,10339178,1.0
TCGA-DH-A7UR,5394,1.0
TCGA-QK-A6II,10339178,0.0
TCGA-QK-A6II,36314,0.0
TCGA-X9-A971,148124,0.0
TCGA-X9-A971,60750,0.0
TCGA-44-8117,5460033,1.0
TCGA-44-8117,148124,1.0
TCGA-CR-5247,10339178,1.0
TCGA-CR-5247,36314,1.0
TCGA-B0-5712,68740,0.0
TCGA-DU-8163,5394,0.0
TCGA-HZ-A77P,60750,1.0
TCGA-HU-A4GT,3045,0.0
TCGA-50-5933,10339178,1.0
TCGA-50-5933,36314,1.0
TCGA-BH-A0HY,10339178,1.0
TCGA-BH-A0HY,148124,1.0
TCGA-D3-A1Q3,5460033,1.0
TCGA-DK-A6B5,5460033,1.0
TCGA-DK-A6B5,60750,1.0
TCGA-DK-A6B5,36314,1.0
TCGA-BR-8682,60953,1.0
TCGA-BR-8682,5743,1.0
TCGA-BR-8682,41867,1.0
TCGA-BR-8682,9887053,1.0
TCGA-S6-A8JY,5460033,1.0
TCGA-S6-A8JY,36462,1.0
TCGA-AA-3678,3385,1.0
TCGA-AA-3678,135403648,1.0
TCGA-2G-AAG0,5360373,1.0
TCGA-2G-AAG0,5460033,1.0
TCGA-2G-AAG0,36462,1.0
TCGA-BR-6707,3385,0.0
TCGA-BR-6707,135403648,0.0
TCGA-BR-6707,9887053,0.0
TCGA-GM-A3XN,2907,1.0
TCGA-GM-A3XN,31703,1.0
TCGA-GM-A3XN,3385,1.0
TCGA-GM-A3XN,36314,1.0
TCGA-GM-A3XN,2733526,1.0
TCGA-N7-A4Y0,10339178,0.0
TCGA-N7-A4Y0,5460033,0.0
TCGA-N7-A4Y0,446541,0.0
TCGA-N7-A4Y0,36314,0.0
TCGA-A8-A091,4674,0.0
TCGA-A8-A091,2733526,0.0
TCGA-AG-3909,3385,1.0
TCGA-AG-3909,135403648,1.0
TCGA-AG-3909,9887053,1.0
TCGA-AG-A01L,3385,1.0
TCGA-XF-A9T4,60750,1.0
TCGA-XF-A9T4,36314,0.0
TCGA-DS-A7WI,5460033,1.0
TCGA-J1-A4AH,5460033,1.0
TCGA-J1-A4AH,60750,1.0
TCGA-K6-A3WQ,31703,0.0
TCGA-C5-A1BQ,5460033,1.0
TCGA-XF-AAMY,10339178,1.0
TCGA-XF-AAMY,60750,1.0
TCGA-AA-A01D,60953,0.0
TCGA-AA-A01D,60838,0.0
TCGA-AA-A01D,5746,0.0
TCGA-AA-A01D,9887053,0.0
TCGA-AZ-6600,3385,0.0
TCGA-AZ-6600,60838,0.0
TCGA-AZ-6600,135403648,0.0
TCGA-NA-A4QW,36314,1.0
TCGA-D3-A51H,5460033,1.0
TCGA-D3-A51H,135398738,1.0
TCGA-D3-A51H,13342,1.0
TCGA-S9-A6WN,5394,0.0
TCGA-S9-A89Z,5394,0.0
TCGA-CR-5248,10339178,1.0
TCGA-CR-5248,36314,1.0
TCGA-N5-A4RO,10339178,0.0
TCGA-N5-A4RO,36314,1.0
TCGA-YL-A9WH,2375,1.0
TCGA-YL-A9WH,25074469,1.0
TCGA-FN-7833,5394,1.0
TCGA-33-AASI,148124,0.0
TCGA-33-AASI,60750,0.0
TCGA-N9-A4PZ,148124,0.0
TCGA-N9-A4PZ,60750,0.0
TCGA-N9-A4PZ,36314,1.0
TCGA-FG-A4MW,5394,0.0
TCGA-A7-A4SA,2907,1.0
TCGA-A7-A4SA,31703,1.0
TCGA-A7-A4SA,36314,1.0
TCGA-D3-A51E,457193,1.0
TCGA-D3-A51E,460612,1.0
TCGA-KU-A6H7,5460033,1.0
TCGA-JW-A5VI,60700,0.0
TCGA-XF-AAN3,5460033,1.0
TCGA-XF-AAN3,60750,1.0
TCGA-AA-3860,3385,1.0
TCGA-AA-3860,135403648,1.0
TCGA-AA-3860,9887053,1.0
TCGA-DU-A76L,4915,0.0
TCGA-MP-A4TD,5460033,1.0
TCGA-MP-A4TD,60750,1.0
TCGA-OL-A66I,2907,1.0
TCGA-OL-A66I,31703,1.0
TCGA-OL-A66I,36314,1.0
TCGA-NC-A5HT,60750,0.0
TCGA-NC-A5HT,36314,1.0
TCGA-TM-A84B,5394,0.0
TCGA-RA-A741,10339178,1.0
TCGA-RA-A741,36314,1.0
TCGA-AG-A02G,3385,1.0
TCGA-AG-A02G,60838,1.0
TCGA-AG-A02G,135403648,1.0
TCGA-AG-A02G,9887053,1.0
TCGA-AF-A56N,60953,1.0
TCGA-DB-A75K,5394,1.0
TCGA-EE-A2MN,135398738,0.0
TCGA-FI-A2D5,10339178,0.0
TCGA-FI-A2D5,36314,0.0
TCGA-VR-AA4D,3385,0.0
TCGA-VR-AA4D,135403648,0.0
TCGA-64-5779,5460033,1.0
TCGA-64-5779,135410875,1.0
TCGA-DQ-7595,5460033,1.0
TCGA-DH-A66B,5394,0.0
TCGA-E1-A7YV,60838,0.0
TCGA-E1-A7YV,5394,0.0
TCGA-AL-A5DJ,6918289,0.0
TCGA-IE-A4EH,148124,1.0
TCGA-IE-A4EH,60750,1.0
TCGA-VS-A94Z,5460033,1.0
TCGA-F2-7276,60750,0.0
TCGA-AA-A01T,3385,1.0
TCGA-AA-A01T,135403648,1.0
TCGA-G3-A3CJ,216239,0.0
TCGA-S9-A7J0,2578,0.0
TCGA-S9-A7J0,5394,0.0
TCGA-BA-A6DA,5460033,1.0
TCGA-AA-3994,60953,1.0
TCGA-DU-A7TA,5394,0.0
TCGA-VS-A9UM,5460033,1.0
TCGA-VS-A9UM,36314,1.0
TCGA-P3-A6T2,5460033,1.0
TCGA-WT-AB41,2187,1.0
TCGA-WT-AB41,2907,1.0
TCGA-WT-AB41,148124,1.0
TCGA-KK-A8II,9854073,0.0
TCGA-KK-A8II,16136245,0.0
TCGA-KK-A8II,148124,0.0
TCGA-KK-A8II,657181,0.0
TCGA-EB-A57M,5460033,1.0
TCGA-EB-A57M,5284373,1.0
TCGA-EB-A57M,135398738,1.0
TCGA-EB-A57M,5743,1.0
TCGA-EB-A57M,92043599,1.0
TCGA-EB-A57M,4595,1.0
TCGA-EB-A57M,13342,1.0
TCGA-IB-7647,60750,0.0
TCGA-AA-3517,3385,1.0
TCGA-AA-3517,60838,1.0
TCGA-AA-3517,135403648,1.0
TCGA-AA-3517,9887053,1.0
TCGA-AG-A00H,3385,1.0
TCGA-4K-AAAL,5360373,0.0
TCGA-4K-AAAL,5460033,0.0
TCGA-4K-AAAL,36462,0.0
TCGA-AA-A02K,3385,0.0
TCGA-AA-A02K,60838,0.0
TCGA-AA-A02K,135403648,0.0
TCGA-KS-A4ID,5920,1.0
TCGA-XD-AAUG,60750,0.0
TCGA-XD-AAUG,36314,0.0
TCGA-05-4384,5460033,0.0
TCGA-05-4384,5311497,0.0
TCGA-05-4384,68740,0.0
TCGA-E5-A2PC,5460033,1.0
TCGA-E5-A2PC,31703,1.0
TCGA-E5-A2PC,126941,1.0
TCGA-E5-A2PC,13342,1.0
TCGA-L7-A6VZ,3385,1.0
TCGA-L7-A6VZ,135403648,1.0
TCGA-HW-8320,5394,0.0
TCGA-VS-A9UD,5460033,1.0
TCGA-AA-A010,3385,1.0
TCGA-AA-A010,135403648,1.0
TCGA-AA-A010,9887053,1.0
TCGA-EB-A6R0,3950,1.0
TCGA-VS-AA62,5460033,0.0
TCGA-BH-A0W5,2187,1.0
TCGA-S9-A6WD,5394,0.0
TCGA-F2-6879,60750,1.0
TCGA-G7-7501,5329102,0.0
TCGA-3A-A9I9,60750,0.0
TCGA-BR-8372,36462,1.0
TCGA-BR-8372,3385,1.0
TCGA-BR-8372,135403648,1.0
TCGA-BR-A4J2,5460033,1.0
TCGA-BR-A4J2,5743,1.0
TCGA-BR-A4J2,41867,1.0
TCGA-BR-A4J2,9887053,1.0
TCGA-DQ-7590,10339178,1.0
TCGA-DQ-7590,36314,1.0
TCGA-A6-6652,9887053,0.0
TCGA-IR-A3LC,5460033,1.0
TCGA-Z7-A8R5,2907,0.0
TCGA-Z7-A8R5,31703,0.0
TCGA-Z7-A8R5,36314,0.0
TCGA-BG-A0VT,10339178,1.0
TCGA-BG-A0VT,36314,1.0
TCGA-A7-A5ZX,2907,1.0
TCGA-A7-A5ZX,31703,1.0
TCGA-A7-A5ZX,36314,1.0
TCGA-A7-A5ZX,2733526,1.0
TCGA-A8-A092,2907,1.0
TCGA-A8-A092,41867,1.0
TCGA-A8-A092,36314,1.0
TCGA-GM-A2DI,2907,1.0
TCGA-GM-A2DI,148124,1.0
TCGA-GM-A2DI,41867,1.0
TCGA-GM-A2DI,3385,1.0
TCGA-SW-A7EB,5460033,0.0
TCGA-SW-A7EB,31703,0.0
TCGA-SW-A7EB,3385,0.0
TCGA-BA-A6DD,5460033,0.0
TCGA-KK-A7AU,2375,0.0
TCGA-KK-A7AU,657181,0.0
TCGA-DK-AA76,5460033,1.0
TCGA-DK-AA76,60750,1.0
TCGA-YB-A89D,3385,1.0
TCGA-YB-A89D,60750,1.0
TCGA-D3-A51G,457193,1.0
TCGA-D3-A51G,3003004,1.0
TCGA-D3-A51G,460612,1.0
TCGA-D3-A51G,159603,1.0
TCGA-A7-A3RF,2187,0.0
TCGA-P3-A6T7,5460033,1.0
TCGA-68-A59I,10339178,0.0
TCGA-68-A59I,148124,0.0
TCGA-68-A59I,176870,0.0
TCGA-68-A59I,36314,0.0
TCGA-2G-AAL7,5360373,1.0
TCGA-2G-AAL7,5460033,1.0
TCGA-2G-AAL7,36462,1.0
TCGA-SH-A7BD,5460033,1.0
TCGA-SH-A7BD,135410875,1.0
TCGA-3H-AB3S,3062316,0.0
TCGA-3H-AB3S,176870,0.0
TCGA-3H-AB3S,60750,0.0
TCGA-3H-AB3S,5376617,0.0
TCGA-FP-7829,3385,1.0
TCGA-CG-5717,5460033,0.0
TCGA-CG-5717,3385,0.0
TCGA-CG-5717,135403648,0.0
TCGA-EB-A4OY,3950,1.0
TCGA-EB-A4OY,3005573,1.0
TCGA-FR-A728,44462760,1.0
TCGA-FR-A728,11707110,1.0
TCGA-G3-A5SI,216239,0.0
TCGA-XF-AAMJ,60750,1.0
TCGA-XF-AAMJ,23939,1.0
TCGA-AG-A01Y,3385,1.0
TCGA-YU-A90Q,10339178,1.0
TCGA-62-A471,5460033,1.0
TCGA-62-A471,60750,1.0
TCGA-62-A471,5311497,1.0
TCGA-N8-A4PM,10339178,1.0
TCGA-N8-A4PM,36314,1.0
TCGA-VQ-A91D,3385,0.0
TCGA-3H-AB3X,5460033,1.0
TCGA-3H-AB3X,135410875,1.0
TCGA-AQ-A04H,10339178,1.0
TCGA-64-5781,5460033,1.0
TCGA-64-5781,60750,1.0
TCGA-3P-A9WA,10339178,1.0
TCGA-3P-A9WA,36314,1.0
TCGA-AA-A00Q,3385,1.0
TCGA-AA-A00Q,135403648,1.0
TCGA-AA-A00Q,9887053,1.0
TCGA-E9-A2JS,2907,1.0
TCGA-E9-A2JS,3385,1.0
TCGA-E9-A2JS,5311128,0.0
TCGA-E9-A2JS,126941,1.0
TCGA-AP-A5FX,10339178,1.0
TCGA-AP-A5FX,36314,1.0
TCGA-PT-A8TR,148124,1.0
TCGA-PT-A8TR,60750,1.0
TCGA-DQ-7589,148124,0.0
TCGA-DQ-7589,3385,0.0
TCGA-DQ-7589,36314,1.0
TCGA-2G-AAKG,5360373,1.0
TCGA-2G-AAKG,5460033,1.0
TCGA-2G-AAKG,36462,1.0
TCGA-EE-A2M5,216232,0.0
TCGA-2G-AAGV,5360373,1.0
TCGA-2G-AAGV,5460033,1.0
TCGA-2G-AAGV,36462,1.0
TCGA-MP-A4TC,5460033,1.0
TCGA-MP-A4TC,5311497,1.0
TCGA-TM-A84L,5394,0.0
TCGA-FG-7638,5394,0.0
TCGA-B7-A5TN,5460033,1.0
TCGA-KK-A6E0,657181,0.0
TCGA-2G-AAH0,5360373,1.0
TCGA-2G-AAH0,5460033,1.0
TCGA-2G-AAH0,36462,1.0
TCGA-EO-A22X,10339178,1.0
TCGA-EO-A22X,36314,1.0
TCGA-G2-A3IB,5460033,0.0
TCGA-G2-A3IB,31703,0.0
TCGA-G2-A3IB,126941,0.0
TCGA-G2-A3IB,13342,0.0
TCGA-N8-A56S,10339178,0.0
TCGA-N8-A56S,36314,0.0
TCGA-KF-A41W,148124,1.0
TCGA-GF-A3OT,10339178,0.0
TCGA-GF-A3OT,36314,0.0
TCGA-SC-A6LQ,5460033,0.0
TCGA-SC-A6LQ,135410875,0.0
TCGA-AA-3972,60953,0.0
TCGA-AA-3972,3385,0.0
TCGA-AA-3972,135403648,0.0
TCGA-AA-3972,9887053,0.0
TCGA-NC-A5HJ,5460033,0.0
TCGA-NC-A5HJ,135410875,0.0
TCGA-XE-AANJ,5360373,0.0
TCGA-XE-AANJ,36462,0.0
TCGA-XE-AANJ,36314,1.0
TCGA-XE-AANJ,23939,0.0
TCGA-N5-A4RF,10339178,1.0
TCGA-N5-A4RF,36314,1.0
TCGA-T2-A6X0,5460033,1.0
TCGA-DH-A66G,5394,1.0
TCGA-GM-A2DN,2187,1.0
TCGA-GM-A2DN,2907,1.0
TCGA-GM-A2DN,41867,1.0
TCGA-GM-A2DN,3385,1.0
TCGA-GM-A2DN,36314,1.0
TCGA-AA-3841,3385,1.0
TCGA-AA-3841,135403648,1.0
TCGA-AA-3841,9887053,1.0
TCGA-AA-3870,3385,1.0
TCGA-AA-3870,135403648,1.0
TCGA-AA-3870,9887053,1.0
TCGA-GC-A3YS,10339178,1.0
TCGA-GC-A3YS,5460033,1.0
TCGA-GC-A3YS,60750,1.0
TCGA-IK-8125,5394,1.0
TCGA-VQ-A8E0,3385,0.0
TCGA-2L-AAQA,60750,0.0
TCGA-AG-4005,3385,1.0
TCGA-AG-4005,135403648,1.0
TCGA-AG-4005,9887053,1.0
TCGA-CG-5725,148124,0.0
TCGA-CG-5725,3385,0.0
TCGA-CG-5725,135403648,0.0
TCGA-CG-5725,9887053,0.0
TCGA-MQ-A6BN,5460033,1.0
TCGA-MQ-A6BN,60750,1.0
TCGA-MQ-A6BN,135410875,1.0
TCGA-3B-A9HS,148124,0.0
TCGA-3B-A9HS,60750,0.0
TCGA-B0-4837,24956525,0.0
TCGA-A8-A097,2907,1.0
TCGA-A8-A097,148124,1.0
TCGA-F2-A44G,60953,1.0
TCGA-F2-A44G,60750,1.0
TCGA-HU-A4G3,3385,0.0
TCGA-HU-A4G3,5746,0.0
TCGA-IR-A3LH,5460033,1.0
TCGA-LB-A8F3,60750,1.0
TCGA-A2-A0CR,2907,1.0
TCGA-A2-A0CR,31703,1.0
TCGA-A2-A0CR,36314,1.0
TCGA-A2-A0CR,2733526,1.0
TCGA-DK-A3WY,5460033,1.0
TCGA-DK-A3WY,60750,1.0
TCGA-EO-A3AV,10339178,1.0
TCGA-EO-A3AV,36314,1.0
TCGA-HU-A4H3,60953,0.0
TCGA-HU-A4H3,9887053,0.0
TCGA-HU-A4H3,54715158,1.0
TCGA-OL-A66O,2907,1.0
TCGA-OL-A66O,148124,1.0
TCGA-2G-AAGZ,5360373,1.0
TCGA-2G-AAGZ,5460033,1.0
TCGA-2G-AAGZ,36462,1.0
TCGA-KB-A6F7,3385,1.0
TCGA-VQ-A8E2,3385,1.0
TCGA-XJ-A9DI,2375,1.0
TCGA-XJ-A9DI,4493,1.0
TCGA-A2-A3XS,60953,0.0
TCGA-A2-A3XS,2907,1.0
TCGA-A2-A3XS,148124,0.0
TCGA-A2-A3XS,31703,1.0
TCGA-A2-A3XS,36314,1.0
TCGA-A2-A3XS,2733526,0.0
TCGA-A2-A3XS,5311497,0.0
TCGA-IR-A3L7,5460033,1.0
TCGA-N8-A4PI,10339178,1.0
TCGA-N8-A4PI,36314,1.0
TCGA-IB-8127,60750,1.0
TCGA-LL-A73Z,2907,0.0
TCGA-LL-A73Z,31703,0.0
TCGA-LL-A73Z,104741,0.0
TCGA-LL-A73Z,36314,0.0
TCGA-FP-8210,36462,0.0
TCGA-FP-8210,3385,0.0
TCGA-FP-8210,135403648,0.0
TCGA-AJ-A3QS,10339178,1.0
TCGA-AJ-A3QS,5460033,1.0
TCGA-AJ-A3QS,36314,1.0
TCGA-BR-A4QL,60953,1.0
TCGA-BR-A4QL,3385,1.0
TCGA-BR-A4QL,135403648,1.0
TCGA-BR-A4QL,9887053,1.0
TCGA-LT-A5Z6,5460033,1.0
TCGA-LT-A5Z6,60750,1.0
TCGA-2G-AAGC,5360373,1.0
TCGA-2G-AAGC,5460033,1.0
TCGA-2G-AAGC,36462,1.0
TCGA-AG-3600,3385,1.0
TCGA-A8-A086,2907,1.0
TCGA-A8-A086,148124,1.0
TCGA-CH-5788,25074470,0.0
TCGA-LK-A4NZ,5460033,0.0
TCGA-VS-A958,5460033,1.0
TCGA-S3-AA0Z,2907,1.0
TCGA-S3-AA0Z,31703,1.0
TCGA-NC-A5HE,5460033,1.0
TCGA-NC-A5HE,5311497,1.0
TCGA-3B-A9I1,31703,0.0
TCGA-3B-A9I1,60750,0.0
TCGA-3B-A9I1,3902,0.0
TCGA-EB-A6QZ,135398738,1.0
TCGA-EB-A6QZ,5978,1.0
TCGA-96-A4JL,10339178,1.0
TCGA-96-A4JL,60750,1.0
TCGA-A8-A0A6,2907,1.0
TCGA-A8-A0A6,41867,1.0
TCGA-A8-A0A6,60198,1.0
TCGA-50-5930,148124,0.0
TCGA-S9-A6WG,5394,0.0
TCGA-2L-AAQI,60750,0.0
TCGA-2Y-A9H8,6442177,0.0
TCGA-P3-A6SW,5460033,1.0
TCGA-IR-A3LB,10339178,0.0
TCGA-IR-A3LB,5460033,1.0
TCGA-IR-A3LB,3385,1.0
TCGA-IR-A3LB,36314,0.0
TCGA-S9-A7J3,3950,0.0
TCGA-S9-A7J3,4915,0.0
TCGA-S9-A7J3,5978,0.0
TCGA-55-A48X,10339178,1.0
TCGA-55-A48X,135410875,1.0
TCGA-EY-A2ON,10339178,0.0
TCGA-EY-A2ON,36314,0.0
TCGA-GM-A3NW,2187,0.0
TCGA-GM-A3NW,2907,0.0
TCGA-GM-A3NW,41867,0.0
TCGA-GM-A3NW,3385,0.0
